,0
30820,0
30821,1
30822,1
30823,3
30824,3
30825,2
30826,0
30827,1
30828,0
30829,2
30830,0
30831,0
30832,3
30833,0
30834,0
30835,2
30836,2
30837,1
30838,2
30839,0
30840,3
30841,2
30842,1
30843,0
30844,0
30845,0
30846,0
30847,0
30848,0
30849,2
30850,2
30851,1
30852,0
30853,2
30854,1
30855,2
30856,2
30857,1
30858,0
30859,0
30860,2
30861,0
30862,1
30863,3
30864,2
30865,0
30866,3
30867,2
30868,0
30869,1
30870,3
30871,0
30872,2
30873,1
30874,1
30875,2
30876,0
30877,2
30878,3
30879,0
30880,0
30881,0
30882,3
30883,1
30884,0
30885,2
30886,0
30887,1
30888,1
30889,0
30890,0
30891,2
30892,1
30893,1
30894,3
30895,2
30896,2
30897,3
30898,0
30899,2
30900,0
30901,0
30902,1
30903,0
30904,1
30905,0
30906,1
30907,0
30908,2
30909,2
30910,0
30911,0
30912,0
30913,1
30914,3
30915,2
30916,1
30917,0
30918,0
30919,2
30920,3
30921,1
30922,1
30923,0
30924,0
30925,0
30926,0
30927,3
30928,0
30929,0
30930,2
30931,1
30932,2
30933,0
30934,2
30935,0
30936,2
30937,1
30938,2
30939,1
30940,0
30941,1
30942,0
30943,1
30944,1
30945,2
30946,2
30947,0
30948,0
30949,3
30950,1
30951,1
30952,1
30953,0
30954,1
30955,0
30956,1
30957,0
30958,2
30959,0
30960,0
30961,2
30962,3
30963,2
30964,2
30965,0
30966,0
30967,0
30968,0
30969,0
30970,3
30971,0
30972,0
30973,3
30974,0
30975,1
30976,1
30977,0
30978,2
30979,1
30980,0
30981,1
30982,2
30983,2
30984,2
30985,1
30986,0
30987,0
30988,0
30989,2
30990,0
30991,1
30992,0
30993,0
30994,0
30995,2
30996,2
30997,0
30998,3
30999,1
31000,0
31001,2
31002,3
31003,0
31004,2
31005,2
31006,3
31007,3
31008,2
31009,2
31010,2
31011,3
31012,0
31013,1
31014,1
31015,0
31016,1
31017,0
31018,2
31019,0
31020,1
31021,0
31022,0
31023,0
31024,0
31025,0
31026,1
31027,1
31028,2
31029,2
31030,1
31031,2
31032,1
31033,2
31034,0
31035,0
31036,1
31037,0
31038,2
31039,2
31040,1
31041,2
31042,0
31043,3
31044,3
31045,2
31046,2
31047,0
31048,0
31049,2
31050,1
31051,0
31052,0
31053,3
31054,0
31055,0
31056,2
31057,1
31058,2
31059,0
31060,2
31061,0
31062,2
31063,0
31064,0
31065,0
31066,1
31067,0
31068,1
31069,0
31070,2
31071,1
31072,1
31073,0
31074,0
31075,1
31076,1
31077,0
31078,3
31079,0
31080,2
31081,0
31082,1
31083,1
31084,0
31085,0
31086,3
31087,0
31088,0
31089,1
31090,2
31091,0
31092,2
31093,3
31094,1
31095,1
31096,2
31097,3
31098,0
31099,3
31100,0
31101,1
31102,2
31103,3
31104,0
31105,1
31106,3
31107,0
31108,1
31109,0
31110,2
31111,0
31112,3
31113,3
31114,2
31115,1
31116,1
31117,0
31118,0
31119,1
31120,0
31121,0
31122,1
31123,0
31124,0
31125,0
31126,1
31127,3
31128,0
31129,1
31130,0
31131,0
31132,0
31133,0
31134,2
31135,0
31136,0
31137,0
31138,2
31139,0
31140,0
31141,0
31142,0
31143,0
31144,3
31145,2
31146,1
31147,1
31148,1
31149,0
31150,2
31151,2
31152,1
31153,3
31154,2
31155,3
31156,3
31157,3
31158,0
31159,0
31160,0
31161,0
31162,1
31163,1
31164,0
31165,0
31166,0
31167,0
31168,3
31169,0
31170,0
31171,0
31172,0
31173,0
31174,3
31175,0
31176,0
31177,0
31178,0
31179,3
31180,1
31181,0
31182,0
31183,0
31184,3
31185,1
31186,2
31187,1
31188,0
31189,0
31190,1
31191,1
31192,0
31193,1
31194,2
31195,0
31196,1
31197,0
31198,1
31199,3
31200,0
31201,3
31202,1
31203,2
31204,0
31205,3
31206,2
31207,2
31208,0
31209,0
31210,1
31211,1
31212,0
31213,1
31214,1
31215,1
31216,3
31217,0
31218,0
31219,0
31220,0
31221,0
31222,0
31223,0
31224,3
31225,0
31226,0
31227,2
31228,3
31229,1
31230,0
31231,0
31232,3
31233,3
31234,1
31235,0
31236,1
31237,2
31238,0
31239,1
31240,0
31241,2
31242,3
31243,3
31244,1
31245,3
31246,1
31247,2
31248,0
31249,2
31250,1
31251,3
31252,1
31253,2
31254,1
31255,0
31256,1
31257,3
31258,2
31259,3
31260,2
31261,1
31262,0
31263,0
31264,0
31265,0
31266,0
31267,0
31268,3
31269,0
31270,0
31271,0
31272,0
31273,3
31274,0
31275,0
31276,0
31277,0
31278,3
31279,0
31280,2
31281,3
31282,1
31283,2
31284,3
31285,0
31286,2
31287,2
31288,3
31289,3
31290,0
31291,0
31292,2
31293,2
31294,0
31295,0
31296,0
31297,2
31298,3
31299,0
31300,3
31301,0
31302,1
31303,0
31304,1
31305,0
31306,3
31307,3
31308,3
31309,2
31310,0
31311,0
31312,3
31313,1
31314,0
31315,1
31316,3
31317,1
31318,1
31319,0
31320,2
31321,2
31322,0
31323,1
31324,1
31325,0
31326,2
31327,0
31328,2
31329,2
31330,0
31331,0
31332,1
31333,3
31334,0
31335,3
31336,3
31337,0
31338,2
31339,2
31340,0
31341,0
31342,1
31343,2
31344,2
31345,0
31346,1
31347,1
31348,2
31349,1
31350,2
31351,0
31352,0
31353,0
31354,0
31355,2
31356,1
31357,1
31358,2
31359,2
31360,2
31361,2
31362,0
31363,3
31364,2
31365,1
31366,0
31367,1
31368,1
31369,1
31370,0
31371,1
31372,0
31373,2
31374,2
31375,2
31376,2
31377,1
31378,1
31379,0
31380,0
31381,1
31382,0
31383,0
31384,3
31385,1
31386,1
31387,3
31388,0
31389,2
31390,1
31391,0
31392,1
31393,1
31394,1
31395,0
31396,3
31397,3
31398,0
31399,2
31400,0
31401,3
31402,0
31403,0
31404,2
31405,1
31406,1
31407,3
31408,1
31409,0
31410,2
31411,2
31412,0
31413,1
31414,1
31415,1
31416,2
31417,0
31418,0
31419,2
31420,0
31421,2
31422,0
31423,2
31424,1
31425,0
31426,0
31427,2
31428,0
31429,0
31430,1
31431,0
31432,1
31433,0
31434,0
31435,0
31436,2
31437,1
31438,3
31439,0
31440,2
31441,0
31442,2
31443,0
31444,0
31445,2
31446,0
31447,1
31448,1
31449,2
31450,0
31451,0
31452,1
31453,2
31454,1
31455,1
31456,2
31457,0
31458,0
31459,3
31460,0
31461,1
31462,3
31463,3
31464,2
31465,0
31466,0
31467,0
31468,1
31469,0
31470,0
31471,0
31472,2
31473,1
31474,1
31475,2
31476,2
31477,1
31478,3
31479,3
31480,0
31481,0
31482,2
31483,1
31484,0
31485,3
31486,1
31487,3
31488,3
31489,3
31490,1
31491,2
31492,0
31493,0
31494,2
31495,1
31496,1
31497,2
31498,2
31499,0
31500,0
31501,1
31502,1
31503,2
31504,0
31505,1
31506,2
31507,2
31508,2
31509,0
31510,1
31511,1
31512,1
31513,1
31514,0
31515,0
31516,3
31517,1
31518,1
31519,0
31520,1
31521,2
31522,0
31523,0
31524,1
31525,2
31526,0
31527,0
31528,2
31529,2
31530,2
31531,2
31532,2
31533,0
31534,2
31535,0
31536,2
31537,0
31538,0
31539,0
31540,0
31541,0
31542,1
31543,2
31544,0
31545,0
31546,3
31547,1
31548,0
31549,0
31550,1
31551,0
31552,0
31553,1
31554,0
31555,0
31556,0
31557,0
31558,1
31559,0
31560,0
31561,0
31562,2
31563,0
31564,3
31565,1
31566,0
31567,1
31568,3
31569,1
31570,2
31571,0
31572,1
31573,1
31574,0
31575,0
31576,0
31577,2
31578,2
31579,0
31580,1
31581,2
31582,0
31583,3
31584,1
31585,1
31586,0
31587,0
31588,1
31589,1
31590,3
31591,0
31592,1
31593,2
31594,2
31595,0
31596,0
31597,1
31598,0
31599,0
31600,0
31601,0
31602,0
31603,0
31604,0
31605,0
31606,2
31607,1
31608,1
31609,2
31610,3
31611,1
31612,2
31613,0
31614,1
31615,0
31616,1
31617,0
31618,1
31619,2
31620,0
31621,1
31622,1
31623,0
31624,3
31625,3
31626,0
31627,1
31628,2
31629,1
31630,0
31631,2
31632,1
31633,1
31634,2
31635,0
31636,2
31637,1
31638,1
31639,0
31640,3
31641,0
31642,3
31643,1
31644,1
31645,2
31646,0
31647,0
31648,0
31649,1
31650,0
31651,2
31652,0
31653,1
31654,2
31655,1
31656,2
31657,0
31658,2
31659,2
31660,1
31661,0
31662,2
31663,1
31664,0
31665,0
31666,3
31667,2
31668,0
31669,0
31670,0
31671,0
31672,1
31673,1
31674,1
31675,0
31676,0
31677,3
31678,1
31679,1
31680,0
31681,0
31682,0
31683,1
31684,0
31685,0
31686,0
31687,0
31688,2
31689,0
31690,0
31691,0
31692,0
31693,2
31694,1
31695,0
31696,0
31697,1
31698,0
31699,1
31700,2
31701,0
31702,1
31703,1
31704,1
31705,0
31706,0
31707,0
31708,3
31709,0
31710,0
31711,2
31712,2
31713,0
31714,1
31715,3
31716,2
31717,0
31718,0
31719,1
31720,1
31721,3
31722,1
31723,0
31724,3
31725,0
31726,2
31727,3
31728,0
31729,1
31730,0
31731,1
31732,2
31733,3
31734,0
31735,3
31736,0
31737,3
31738,0
31739,0
31740,0
31741,0
31742,0
31743,0
31744,1
31745,3
31746,0
31747,2
31748,1
31749,2
31750,3
31751,2
31752,2
31753,0
31754,0
31755,0
31756,1
31757,1
31758,1
31759,2
31760,0
31761,1
31762,0
31763,0
31764,0
31765,0
31766,3
31767,2
31768,0
31769,0
31770,3
31771,3
31772,2
31773,1
31774,0
31775,1
31776,0
31777,2
31778,0
31779,0
31780,0
31781,0
31782,1
31783,1
31784,1
31785,0
31786,2
31787,0
31788,3
31789,0
31790,2
31791,0
31792,0
31793,0
31794,0
31795,2
31796,2
31797,0
31798,1
31799,2
31800,0
31801,0
31802,3
31803,0
31804,3
31805,0
31806,0
31807,0
31808,3
31809,2
31810,1
31811,2
31812,0
31813,0
31814,2
31815,0
31816,0
31817,2
31818,0
31819,1
31820,3
31821,1
31822,3
31823,0
31824,1
31825,0
31826,1
31827,0
31828,2
31829,0
31830,0
31831,0
31832,3
31833,2
31834,1
31835,1
31836,1
31837,0
31838,1
31839,0
31840,0
31841,0
31842,0
31843,0
31844,1
31845,0
31846,0
31847,3
31848,1
31849,0
31850,0
31851,2
31852,1
31853,0
31854,1
31855,0
31856,2
31857,0
31858,2
31859,0
31860,2
31861,0
31862,1
31863,0
31864,0
31865,0
31866,1
31867,3
31868,2
31869,0
31870,3
31871,0
31872,2
31873,0
31874,1
31875,1
31876,3
31877,1
31878,0
31879,2
31880,2
31881,0
31882,0
31883,2
31884,2
31885,2
31886,0
31887,2
31888,0
31889,1
31890,2
31891,0
31892,2
31893,1
31894,1
31895,3
31896,0
31897,2
31898,3
31899,0
31900,0
31901,1
31902,0
31903,1
31904,1
31905,0
31906,2
31907,0
31908,0
31909,2
31910,3
31911,0
31912,2
31913,0
31914,0
31915,3
31916,0
31917,0
31918,2
31919,0
31920,0
31921,0
31922,0
31923,3
31924,0
31925,3
31926,3
31927,2
31928,0
31929,3
31930,2
31931,2
31932,1
31933,0
31934,1
31935,0
31936,2
31937,0
31938,1
31939,0
31940,2
31941,2
31942,1
31943,1
31944,0
31945,0
31946,1
31947,1
31948,1
31949,1
31950,1
31951,0
31952,1
31953,1
31954,0
31955,0
31956,0
31957,3
31958,3
31959,1
31960,2
31961,1
31962,1
31963,0
31964,1
31965,0
31966,0
31967,0
31968,0
31969,0
31970,1
31971,2
31972,0
31973,0
31974,0
31975,1
31976,0
31977,0
31978,2
31979,2
31980,2
31981,2
31982,3
31983,3
31984,3
31985,2
31986,0
31987,1
31988,2
31989,3
31990,1
31991,0
31992,1
31993,2
31994,0
31995,0
31996,3
31997,0
31998,0
31999,2
32000,1
32001,0
32002,1
32003,0
32004,0
32005,1
32006,2
32007,0
32008,0
32009,3
32010,1
32011,3
32012,0
32013,1
32014,0
32015,2
32016,1
32017,2
32018,0
32019,1
32020,0
32021,0
32022,2
32023,3
32024,0
32025,2
32026,1
32027,2
32028,0
32029,1
32030,0
32031,0
32032,1
32033,0
32034,0
32035,2
32036,3
32037,0
32038,0
32039,0
32040,1
32041,0
32042,3
32043,1
32044,0
32045,0
32046,2
32047,1
32048,1
32049,1
32050,2
32051,1
32052,2
32053,0
32054,3
32055,2
32056,0
32057,1
32058,0
32059,2
32060,3
32061,0
32062,0
32063,1
32064,1
32065,0
32066,1
32067,2
32068,2
32069,1
32070,0
32071,1
32072,3
32073,0
32074,2
32075,0
32076,0
32077,0
32078,1
32079,3
32080,1
32081,1
32082,1
32083,3
32084,0
32085,3
32086,1
32087,0
32088,0
32089,0
32090,2
32091,2
32092,2
32093,2
32094,0
32095,2
32096,0
32097,0
32098,0
32099,1
32100,0
32101,0
32102,0
32103,3
32104,0
32105,1
32106,2
32107,0
32108,1
32109,3
32110,1
32111,0
32112,0
32113,3
32114,2
32115,0
32116,0
32117,0
32118,0
32119,0
32120,1
32121,0
32122,3
32123,0
32124,0
32125,0
32126,1
32127,0
32128,2
32129,3
32130,2
32131,3
32132,3
32133,1
32134,0
32135,2
32136,0
32137,0
32138,0
32139,1
32140,0
32141,2
32142,1
32143,3
32144,2
32145,0
32146,0
32147,2
32148,0
32149,0
32150,0
32151,1
32152,2
32153,1
32154,2
32155,1
32156,2
32157,1
32158,2
32159,0
32160,0
32161,2
32162,1
32163,0
32164,0
32165,0
32166,0
32167,1
32168,1
32169,3
32170,1
32171,0
32172,1
32173,0
32174,0
32175,0
32176,0
32177,2
32178,0
32179,1
32180,0
32181,3
32182,3
32183,1
32184,3
32185,0
32186,0
32187,0
32188,1
32189,3
32190,0
32191,2
32192,1
32193,0
32194,0
32195,3
32196,0
32197,1
32198,0
32199,1
32200,0
32201,2
32202,1
32203,1
32204,0
32205,2
32206,0
32207,0
32208,0
32209,1
32210,0
32211,2
32212,2
32213,0
32214,0
32215,1
32216,3
32217,0
32218,1
32219,0
32220,1
32221,0
32222,0
32223,1
32224,2
32225,2
32226,0
32227,0
32228,1
32229,2
32230,1
32231,0
32232,2
32233,1
32234,0
32235,1
32236,1
32237,2
32238,0
32239,0
32240,0
32241,3
32242,0
32243,0
32244,0
32245,0
32246,0
32247,1
32248,1
32249,2
32250,0
32251,0
32252,1
32253,2
32254,0
32255,0
32256,0
32257,0
32258,1
32259,0
32260,1
32261,1
32262,2
32263,3
32264,3
32265,1
32266,3
32267,0
32268,3
32269,3
32270,0
32271,1
32272,1
32273,2
32274,1
32275,2
32276,1
32277,1
32278,2
32279,1
32280,0
32281,1
32282,1
32283,0
32284,0
32285,1
32286,3
32287,0
32288,1
32289,2
32290,2
32291,0
32292,0
32293,1
32294,0
32295,2
32296,2
32297,2
32298,0
32299,0
32300,0
32301,1
32302,1
32303,2
32304,0
32305,0
32306,2
32307,1
32308,2
32309,2
32310,1
32311,0
32312,2
32313,1
32314,0
32315,2
32316,0
32317,0
32318,0
32319,3
32320,0
32321,0
32322,0
32323,0
32324,0
32325,1
32326,0
32327,1
32328,2
32329,1
32330,3
32331,3
32332,1
32333,1
32334,0
32335,1
32336,1
32337,1
32338,0
32339,1
32340,0
32341,3
32342,2
32343,0
32344,0
32345,0
32346,2
32347,0
32348,0
32349,1
32350,1
32351,0
32352,3
32353,1
32354,1
32355,0
32356,1
32357,0
32358,1
32359,0
32360,3
32361,2
32362,0
32363,3
32364,3
32365,0
32366,1
32367,0
32368,2
32369,1
32370,0
32371,0
32372,1
32373,0
32374,2
32375,2
32376,3
32377,3
32378,2
32379,0
32380,2
32381,0
32382,2
32383,2
32384,0
32385,1
32386,2
32387,1
32388,1
32389,1
32390,0
32391,2
32392,1
32393,0
32394,1
32395,0
32396,1
32397,0
32398,0
32399,2
32400,2
32401,1
32402,0
32403,0
32404,0
32405,1
32406,0
32407,1
32408,1
32409,1
32410,0
32411,3
32412,0
32413,1
32414,0
32415,1
32416,2
32417,1
32418,2
32419,1
32420,1
32421,3
32422,1
32423,2
32424,2
32425,1
32426,1
32427,0
32428,0
32429,0
32430,0
32431,0
32432,1
32433,0
32434,2
32435,0
32436,2
32437,1
32438,0
32439,0
32440,0
32441,1
32442,1
32443,0
32444,3
32445,0
32446,2
32447,1
32448,3
32449,0
32450,3
32451,2
32452,0
32453,1
32454,0
32455,1
32456,2
32457,0
32458,0
32459,2
32460,3
32461,0
32462,2
32463,1
32464,3
32465,2
32466,0
32467,1
32468,2
32469,0
32470,1
32471,2
32472,3
32473,1
32474,0
32475,0
32476,0
32477,1
32478,2
32479,2
32480,2
32481,0
32482,0
32483,0
32484,0
32485,1
32486,2
32487,1
32488,1
32489,1
32490,1
32491,1
32492,3
32493,2
32494,0
32495,0
32496,0
32497,0
32498,0
32499,2
32500,0
32501,1
32502,0
32503,0
32504,1
32505,0
32506,0
32507,1
32508,0
32509,1
32510,0
32511,1
32512,0
32513,0
32514,3
32515,1
32516,1
32517,3
32518,2
32519,0
32520,1
32521,2
32522,3
32523,3
32524,1
32525,1
32526,3
32527,0
32528,0
32529,2
32530,1
32531,2
32532,0
32533,0
32534,0
32535,2
32536,2
32537,2
32538,0
32539,3
32540,2
32541,1
32542,2
32543,2
32544,0
32545,0
32546,2
32547,0
32548,0
32549,1
32550,0
32551,3
32552,1
32553,3
32554,3
32555,1
32556,0
32557,1
32558,0
32559,1
32560,0
32561,2
32562,2
32563,1
32564,1
32565,0
32566,3
32567,2
32568,0
32569,2
32570,0
32571,2
32572,3
32573,0
32574,0
32575,1
32576,0
32577,2
32578,0
32579,0
32580,2
32581,0
32582,2
32583,2
32584,1
32585,3
32586,0
32587,1
32588,0
32589,2
32590,0
32591,1
32592,2
32593,2
32594,3
32595,2
32596,0
32597,2
32598,0
32599,0
32600,0
32601,0
32602,2
32603,0
32604,1
32605,1
32606,3
32607,2
32608,1
32609,0
32610,3
32611,0
32612,2
32613,2
32614,3
32615,0
32616,0
32617,0
32618,2
32619,1
32620,0
32621,0
32622,2
32623,3
32624,2
32625,1
32626,0
32627,2
32628,0
32629,2
32630,3
32631,0
32632,0
32633,0
32634,2
32635,2
32636,2
32637,0
32638,1
32639,1
32640,1
32641,1
32642,0
32643,3
32644,0
32645,3
32646,2
32647,2
32648,1
32649,1
32650,0
32651,2
32652,2
32653,1
32654,0
32655,2
32656,1
32657,2
32658,1
32659,0
32660,1
32661,3
32662,0
32663,0
32664,0
32665,0
32666,2
32667,0
32668,0
32669,2
32670,0
32671,2
32672,0
32673,0
32674,1
32675,0
32676,3
32677,2
32678,0
32679,0
32680,1
32681,3
32682,1
32683,0
32684,1
32685,0
32686,3
32687,1
32688,1
32689,3
32690,1
32691,2
32692,2
32693,1
32694,3
32695,0
32696,0
32697,0
32698,1
32699,0
32700,1
32701,0
32702,2
32703,1
32704,0
32705,0
32706,2
32707,1
32708,3
32709,2
32710,1
32711,3
32712,2
32713,3
32714,2
32715,2
32716,2
32717,2
32718,0
32719,0
32720,0
32721,1
32722,0
32723,2
32724,2
32725,1
32726,0
32727,0
32728,0
32729,2
32730,0
32731,0
32732,2
32733,1
32734,1
32735,1
32736,0
32737,0
32738,0
32739,0
32740,0
32741,1
32742,0
32743,0
32744,3
32745,2
32746,3
32747,0
32748,0
32749,1
32750,0
32751,0
32752,1
32753,0
32754,1
32755,0
32756,0
32757,3
32758,0
32759,0
32760,0
32761,2
32762,3
32763,0
32764,2
32765,2
32766,0
32767,2
32768,1
32769,0
32770,0
32771,2
32772,1
32773,1
32774,1
32775,2
32776,0
32777,2
32778,1
32779,0
32780,3
32781,0
32782,0
32783,1
32784,1
32785,0
32786,2
32787,2
32788,1
32789,3
32790,3
32791,0
32792,0
32793,2
32794,0
32795,0
32796,3
32797,3
32798,1
32799,1
32800,0
32801,1
32802,2
32803,2
32804,3
32805,2
32806,1
32807,2
32808,1
32809,0
32810,2
32811,1
32812,0
32813,3
32814,0
32815,0
32816,3
32817,0
32818,1
32819,3
32820,0
32821,3
32822,0
32823,1
32824,0
32825,0
32826,0
32827,0
32828,2
32829,1
32830,0
32831,1
32832,0
32833,1
32834,0
32835,0
32836,0
32837,3
32838,2
32839,0
32840,3
32841,0
32842,3
32843,1
32844,0
32845,2
32846,0
32847,0
32848,0
32849,0
32850,0
32851,3
32852,3
32853,0
32854,0
32855,0
32856,1
32857,1
32858,1
32859,1
32860,0
32861,0
32862,1
32863,2
32864,0
32865,2
32866,1
32867,0
32868,1
32869,0
32870,1
32871,1
32872,0
32873,0
32874,0
32875,1
32876,0
32877,2
32878,3
32879,0
32880,0
32881,0
32882,3
32883,2
32884,1
32885,2
32886,0
32887,1
32888,0
32889,0
32890,1
32891,0
32892,0
32893,3
32894,1
32895,0
32896,3
32897,1
32898,0
32899,0
32900,0
32901,0
32902,1
32903,0
32904,0
32905,0
32906,1
32907,2
32908,1
32909,0
32910,0
32911,0
32912,0
32913,1
32914,0
32915,0
32916,2
32917,2
32918,1
32919,2
32920,2
32921,0
32922,1
32923,0
32924,0
32925,3
32926,0
32927,2
32928,0
32929,3
32930,1
32931,2
32932,3
32933,0
32934,1
32935,0
32936,3
32937,0
32938,1
32939,0
32940,0
32941,0
32942,0
32943,1
32944,2
32945,0
32946,3
32947,0
32948,2
32949,0
32950,3
32951,2
32952,0
32953,2
32954,1
32955,1
32956,1
32957,0
32958,0
32959,3
32960,0
32961,0
32962,3
32963,0
32964,3
32965,1
32966,2
32967,1
32968,2
32969,2
32970,1
32971,0
32972,3
32973,0
32974,1
32975,1
32976,1
32977,0
32978,0
32979,0
32980,0
32981,0
32982,0
32983,1
32984,2
32985,2
32986,1
32987,1
32988,2
32989,0
32990,0
32991,1
32992,0
32993,1
32994,1
32995,0
32996,1
32997,3
32998,2
32999,3
33000,0
33001,3
33002,0
33003,2
33004,3
33005,3
33006,2
33007,2
33008,0
33009,0
33010,1
33011,2
33012,3
33013,2
33014,0
33015,1
33016,2
33017,0
33018,0
33019,1
33020,0
33021,0
33022,0
33023,2
33024,0
33025,1
33026,0
33027,1
33028,1
33029,1
33030,0
33031,0
33032,0
33033,0
33034,1
33035,0
33036,1
33037,1
33038,3
33039,0
33040,2
33041,3
33042,0
33043,3
33044,1
33045,0
33046,2
33047,2
33048,1
33049,1
33050,2
33051,1
33052,1
33053,0
33054,0
33055,0
33056,2
33057,0
33058,0
33059,0
33060,1
33061,2
33062,3
33063,0
33064,1
33065,0
33066,1
33067,0
33068,1
33069,0
33070,3
33071,2
33072,0
33073,0
33074,3
33075,0
33076,1
33077,1
33078,2
33079,0
33080,0
33081,1
33082,2
33083,1
33084,0
33085,0
33086,1
33087,3
33088,0
33089,2
33090,1
33091,0
33092,3
33093,0
33094,0
33095,1
33096,2
33097,0
33098,0
33099,1
33100,0
33101,0
33102,1
33103,2
33104,3
33105,1
33106,0
33107,1
33108,0
33109,3
33110,0
33111,0
33112,2
33113,3
33114,3
33115,1
33116,2
33117,3
33118,0
33119,1
33120,2
33121,3
33122,2
33123,3
33124,1
33125,2
33126,2
33127,0
33128,3
33129,1
33130,0
33131,1
33132,0
33133,3
33134,0
33135,0
33136,0
33137,1
33138,2
33139,3
33140,3
33141,1
33142,1
33143,0
33144,0
33145,1
33146,0
33147,3
33148,0
33149,2
33150,1
33151,3
33152,0
33153,1
33154,2
33155,1
33156,3
33157,0
33158,2
33159,1
33160,1
33161,2
33162,3
33163,1
33164,1
33165,2
33166,2
33167,0
33168,0
33169,0
33170,1
33171,3
33172,0
33173,0
33174,2
33175,0
33176,0
33177,1
33178,0
33179,1
33180,3
33181,3
33182,0
33183,0
33184,2
33185,2
33186,0
33187,2
33188,0
33189,3
33190,0
33191,1
33192,0
33193,0
33194,3
33195,1
33196,0
33197,0
33198,3
33199,2
33200,3
33201,1
33202,0
33203,1
33204,0
33205,0
33206,3
33207,3
33208,0
33209,1
33210,2
33211,1
33212,0
33213,0
33214,0
33215,0
33216,0
33217,0
33218,2
33219,1
33220,1
33221,0
33222,0
33223,0
33224,1
33225,2
33226,3
33227,1
33228,0
33229,1
33230,2
33231,3
33232,1
33233,0
33234,0
33235,0
33236,0
33237,0
33238,1
33239,0
33240,0
33241,2
33242,2
33243,1
33244,0
33245,1
33246,1
33247,3
33248,0
33249,0
33250,3
33251,0
33252,0
33253,0
33254,3
33255,0
33256,0
33257,3
33258,3
33259,0
33260,1
33261,0
33262,1
33263,0
33264,0
33265,3
33266,1
33267,1
33268,1
33269,1
33270,1
33271,0
33272,0
33273,0
33274,1
33275,0
33276,1
33277,0
33278,1
33279,0
33280,1
33281,0
33282,0
33283,0
33284,2
33285,0
33286,2
33287,2
33288,0
33289,0
33290,2
33291,1
33292,0
33293,1
33294,0
33295,1
33296,0
33297,1
33298,0
33299,2
33300,2
33301,2
33302,0
33303,0
33304,2
33305,0
33306,1
33307,0
33308,0
33309,1
33310,2
33311,0
33312,3
33313,1
33314,0
33315,3
33316,0
33317,2
33318,2
33319,2
33320,2
33321,0
33322,0
33323,0
33324,1
33325,1
33326,2
33327,0
33328,2
33329,0
33330,1
33331,0
33332,1
33333,2
33334,2
33335,1
33336,0
33337,1
33338,2
33339,0
33340,3
33341,3
33342,1
33343,2
33344,2
33345,1
33346,2
33347,0
33348,2
33349,1
33350,0
33351,0
33352,3
33353,2
33354,3
33355,0
33356,1
33357,3
33358,1
33359,0
33360,0
33361,0
33362,1
33363,1
33364,1
33365,3
33366,3
33367,2
33368,2
33369,1
33370,0
33371,1
33372,1
33373,0
33374,0
33375,1
33376,3
33377,0
33378,2
33379,3
33380,1
33381,1
33382,2
33383,1
33384,1
33385,0
33386,0
33387,0
33388,0
33389,0
33390,1
33391,0
33392,0
33393,0
33394,2
33395,0
33396,0
33397,1
33398,0
33399,1
33400,1
33401,3
33402,2
33403,2
33404,0
33405,1
33406,1
33407,0
33408,2
33409,3
33410,0
33411,2
33412,0
33413,1
33414,1
33415,0
33416,0
33417,0
33418,2
33419,1
33420,1
33421,1
33422,1
33423,0
33424,3
33425,2
33426,0
33427,0
33428,2
33429,0
33430,3
33431,0
33432,0
33433,2
33434,0
33435,3
33436,2
33437,2
33438,0
33439,0
33440,1
33441,0
33442,3
33443,2
33444,2
33445,2
33446,0
33447,2
33448,0
33449,0
33450,3
33451,0
33452,0
33453,3
33454,1
33455,2
33456,3
33457,2
33458,1
33459,2
33460,0
33461,0
33462,0
33463,0
33464,2
33465,0
33466,0
33467,0
33468,2
33469,0
33470,0
33471,2
33472,1
33473,1
33474,2
33475,2
33476,0
33477,0
33478,1
33479,0
33480,0
33481,0
33482,3
33483,2
33484,0
33485,2
33486,1
33487,2
33488,0
33489,0
33490,0
33491,0
33492,2
33493,0
33494,2
33495,0
33496,2
33497,0
33498,2
33499,0
33500,1
33501,0
33502,3
33503,2
33504,1
33505,0
33506,3
33507,1
33508,0
33509,1
33510,0
33511,3
33512,0
33513,2
33514,0
33515,0
33516,1
33517,2
33518,0
33519,1
33520,2
33521,0
33522,0
33523,0
33524,0
33525,0
33526,0
33527,2
33528,0
33529,2
33530,0
33531,0
33532,0
33533,2
33534,2
33535,0
33536,2
33537,2
33538,2
33539,0
33540,0
33541,2
33542,1
33543,1
33544,1
33545,2
33546,1
33547,2
33548,2
33549,0
33550,3
33551,2
33552,2
33553,2
33554,0
33555,2
33556,1
33557,0
33558,0
33559,0
33560,0
33561,3
33562,0
33563,0
33564,0
33565,2
33566,0
33567,0
33568,2
33569,0
33570,0
33571,0
33572,3
33573,0
33574,2
33575,0
33576,0
33577,3
33578,2
33579,3
33580,1
33581,2
33582,2
33583,0
33584,0
33585,0
33586,2
33587,1
33588,2
33589,3
33590,2
33591,1
33592,0
33593,0
33594,3
33595,0
33596,3
33597,0
33598,3
33599,0
33600,0
33601,0
33602,0
33603,0
33604,0
33605,1
33606,3
33607,0
33608,2
33609,0
33610,0
33611,0
33612,0
33613,1
33614,0
33615,0
33616,3
33617,1
33618,0
