,0
5797,0
5798,1
5799,0
5800,2
5801,1
5802,0
5803,0
5804,0
5805,0
5806,0
5807,1
5808,1
5809,2
5810,0
5811,0
5812,0
5813,1
5814,1
5815,2
5816,1
5817,0
5818,1
5819,0
5820,0
5821,0
5822,0
5823,0
5824,1
5825,0
5826,0
5827,0
5828,0
5829,0
5830,0
5831,0
5832,0
5833,0
5834,2
5835,0
5836,0
5837,2
5838,0
5839,0
5840,0
5841,2
5842,0
5843,0
5844,0
5845,0
5846,0
5847,0
5848,0
5849,1
5850,0
5851,0
5852,1
5853,0
5854,1
5855,1
5856,0
5857,2
5858,0
5859,0
5860,0
5861,2
5862,0
5863,2
5864,0
5865,0
5866,2
5867,0
5868,1
5869,0
5870,0
5871,1
5872,0
5873,1
5874,0
5875,0
5876,0
5877,0
5878,0
5879,0
5880,0
5881,0
5882,0
5883,0
5884,2
5885,0
5886,0
5887,1
5888,2
5889,0
5890,0
5891,0
5892,0
5893,0
5894,0
5895,0
5896,0
5897,0
5898,0
5899,0
5900,2
5901,0
5902,0
5903,3
5904,0
5905,0
5906,3
5907,0
5908,0
5909,0
5910,1
5911,2
5912,0
5913,0
5914,0
5915,0
5916,0
5917,0
5918,0
5919,0
5920,0
5921,0
5922,0
5923,0
5924,1
5925,0
5926,0
5927,0
5928,0
5929,1
5930,0
5931,0
5932,0
5933,1
5934,2
5935,0
5936,0
5937,0
5938,2
5939,0
5940,0
5941,1
5942,0
5943,0
5944,1
5945,0
5946,2
5947,0
5948,3
5949,0
5950,0
5951,1
5952,2
5953,2
5954,0
5955,2
5956,0
5957,0
5958,2
5959,1
5960,0
5961,0
5962,0
5963,0
5964,0
5965,0
5966,0
5967,1
5968,0
5969,0
5970,0
5971,0
5972,0
5973,1
5974,0
5975,0
5976,1
5977,0
5978,0
5979,0
5980,3
5981,0
5982,2
5983,1
5984,0
5985,0
5986,1
5987,0
5988,2
5989,0
5990,0
5991,0
5992,2
5993,0
5994,0
5995,2
5996,2
5997,0
5998,0
5999,1
6000,1
6001,1
6002,0
6003,1
6004,0
6005,1
6006,0
6007,0
6008,0
6009,1
6010,0
6011,0
6012,0
6013,2
6014,0
6015,0
6016,0
6017,2
6018,0
6019,0
6020,0
6021,2
6022,1
6023,0
6024,1
6025,1
6026,1
6027,0
6028,0
6029,1
6030,0
6031,2
6032,1
6033,1
6034,0
6035,0
6036,1
6037,0
6038,0
6039,1
6040,0
6041,0
6042,0
6043,2
6044,0
6045,0
6046,0
6047,0
6048,0
6049,2
6050,0
6051,1
6052,1
6053,0
6054,0
6055,0
6056,2
6057,0
6058,0
6059,1
6060,0
6061,1
6062,2
6063,3
6064,1
6065,0
6066,0
6067,0
6068,1
6069,0
6070,0
6071,0
6072,1
6073,0
6074,1
6075,0
6076,0
6077,0
6078,0
6079,0
6080,0
6081,3
6082,0
6083,0
6084,0
6085,2
6086,0
6087,0
6088,0
6089,0
6090,0
6091,1
6092,0
6093,0
6094,0
6095,0
6096,0
6097,0
6098,0
6099,1
6100,2
6101,0
6102,0
6103,0
6104,0
6105,0
6106,0
6107,2
6108,0
6109,0
6110,0
6111,0
6112,2
6113,0
6114,0
6115,0
6116,0
6117,0
6118,1
6119,0
6120,1
6121,1
6122,0
6123,0
6124,3
6125,0
6126,0
6127,1
6128,0
6129,2
6130,0
6131,1
6132,0
6133,0
6134,0
6135,2
6136,2
6137,0
6138,3
6139,1
6140,1
6141,0
6142,0
6143,3
6144,3
6145,0
6146,0
6147,2
6148,0
6149,0
6150,0
6151,2
6152,0
6153,0
6154,0
6155,2
6156,0
6157,0
6158,0
6159,0
6160,1
6161,0
6162,0
6163,0
6164,0
6165,2
6166,2
6167,2
6168,0
6169,0
6170,0
6171,0
6172,0
6173,0
6174,0
6175,2
6176,1
6177,0
6178,1
6179,0
6180,1
6181,0
6182,0
6183,0
6184,0
6185,1
6186,0
6187,0
6188,0
6189,2
6190,0
6191,2
6192,2
6193,0
6194,2
6195,2
6196,1
6197,0
6198,0
6199,0
6200,0
6201,0
6202,0
6203,0
6204,0
6205,2
6206,2
6207,1
6208,0
6209,0
6210,0
6211,0
6212,0
6213,0
6214,0
6215,0
6216,0
6217,0
6218,3
6219,3
6220,0
6221,0
6222,2
6223,0
6224,0
6225,0
6226,3
6227,0
6228,2
6229,0
6230,0
6231,0
6232,0
6233,0
6234,1
6235,0
6236,0
6237,0
6238,0
6239,2
6240,2
6241,0
6242,0
6243,0
6244,0
6245,0
6246,2
6247,2
6248,1
6249,1
6250,0
6251,0
6252,0
6253,0
6254,0
6255,0
6256,0
6257,0
6258,2
6259,0
6260,1
6261,0
6262,1
6263,2
6264,0
6265,1
6266,0
6267,0
6268,0
6269,0
6270,0
6271,0
6272,0
6273,2
6274,0
6275,2
6276,0
6277,1
6278,0
6279,0
6280,2
6281,0
6282,0
6283,0
6284,2
6285,0
6286,0
6287,0
6288,0
6289,0
6290,0
6291,1
6292,2
6293,0
6294,2
6295,0
6296,0
6297,0
6298,0
6299,0
6300,0
6301,0
6302,0
6303,0
6304,0
6305,1
6306,0
6307,1
6308,0
6309,0
6310,0
6311,0
6312,1
6313,2
6314,0
6315,0
6316,0
6317,0
6318,0
6319,2
6320,0
6321,1
6322,0
6323,3
6324,2
6325,1
6326,1
6327,0
6328,1
6329,0
6330,0
6331,0
6332,0
6333,0
6334,2
6335,0
6336,0
6337,0
6338,2
6339,0
6340,1
6341,0
6342,0
6343,0
6344,0
6345,0
6346,0
6347,0
6348,0
6349,0
6350,0
6351,0
6352,0
6353,0
6354,0
6355,1
6356,0
6357,0
6358,0
6359,2
6360,0
6361,0
6362,0
6363,0
6364,0
6365,1
6366,2
6367,1
6368,0
6369,1
6370,0
6371,0
6372,3
6373,2
6374,1
6375,1
6376,0
6377,2
6378,2
6379,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,0
6386,0
6387,2
6388,0
6389,0
6390,0
6391,0
6392,3
6393,0
6394,0
6395,1
6396,1
6397,0
6398,0
6399,0
6400,1
6401,0
6402,2
6403,0
6404,0
6405,0
6406,0
6407,1
6408,1
6409,1
6410,2
6411,2
6412,0
6413,0
6414,2
6415,0
6416,0
6417,0
6418,1
6419,0
6420,0
6421,0
6422,0
6423,0
6424,0
6425,0
6426,0
6427,0
6428,1
6429,0
6430,0
6431,0
6432,1
6433,0
6434,1
6435,0
6436,2
6437,1
6438,0
6439,2
6440,0
6441,0
6442,1
6443,2
6444,2
6445,1
6446,0
6447,1
6448,0
6449,2
6450,0
6451,1
6452,1
6453,0
6454,1
6455,0
6456,0
6457,3
6458,1
6459,0
6460,0
6461,0
6462,2
6463,0
6464,0
6465,1
6466,0
6467,0
6468,1
6469,1
6470,0
6471,0
6472,0
6473,2
6474,1
6475,0
6476,1
6477,0
6478,0
6479,0
6480,0
6481,0
6482,1
6483,0
6484,0
6485,0
6486,2
6487,1
6488,1
6489,0
6490,0
6491,0
6492,0
6493,0
6494,0
6495,0
6496,0
6497,1
6498,0
6499,0
6500,2
6501,2
6502,0
6503,0
6504,2
6505,0
6506,2
6507,1
6508,0
6509,0
6510,0
6511,1
6512,0
6513,0
6514,0
6515,1
6516,0
6517,0
6518,2
6519,0
6520,2
6521,0
6522,2
6523,2
6524,0
6525,2
6526,1
6527,0
6528,1
6529,3
6530,0
6531,0
6532,0
6533,2
6534,0
6535,0
6536,0
6537,1
6538,2
6539,1
6540,0
6541,2
6542,0
6543,1
6544,0
6545,0
6546,0
6547,0
6548,0
6549,0
6550,1
6551,2
6552,2
6553,0
6554,1
6555,0
6556,0
6557,2
6558,1
6559,0
6560,0
6561,0
6562,2
6563,0
6564,1
6565,1
6566,0
6567,0
6568,1
6569,0
6570,2
6571,0
6572,0
6573,0
6574,0
6575,1
6576,0
6577,2
6578,1
6579,0
6580,0
6581,0
6582,0
6583,2
6584,0
6585,0
6586,2
6587,1
6588,1
6589,2
6590,0
6591,1
6592,0
6593,1
6594,0
6595,0
6596,0
6597,0
6598,0
6599,0
6600,0
6601,2
6602,0
6603,0
6604,1
6605,0
6606,2
6607,2
6608,0
6609,0
6610,0
6611,2
6612,1
6613,1
6614,0
6615,3
6616,2
6617,0
6618,0
6619,2
6620,0
6621,0
6622,0
6623,0
6624,1
6625,0
6626,1
6627,1
6628,2
6629,1
6630,0
6631,0
6632,0
6633,0
6634,0
6635,0
6636,0
6637,1
6638,1
6639,0
6640,0
6641,0
6642,0
6643,0
6644,0
6645,0
6646,1
6647,2
6648,0
6649,3
6650,0
6651,1
6652,0
6653,0
6654,0
6655,0
6656,0
6657,0
6658,2
6659,0
6660,2
6661,2
6662,0
6663,0
6664,3
6665,0
6666,0
6667,1
6668,0
6669,2
6670,0
6671,0
6672,0
6673,1
6674,0
6675,3
6676,0
6677,0
6678,1
6679,3
6680,0
6681,0
6682,0
6683,2
6684,0
6685,0
6686,0
6687,0
6688,0
6689,0
6690,2
6691,2
6692,0
6693,0
6694,0
6695,0
6696,0
6697,0
6698,0
6699,0
6700,1
6701,0
6702,1
6703,0
6704,0
6705,0
6706,0
6707,0
6708,0
6709,0
6710,0
6711,1
6712,0
6713,0
6714,0
6715,2
6716,0
6717,0
6718,0
6719,0
6720,0
6721,2
6722,1
6723,1
6724,3
6725,0
6726,0
6727,0
6728,0
6729,0
6730,0
6731,1
6732,0
6733,1
6734,0
6735,0
6736,0
6737,0
6738,1
6739,0
6740,0
6741,2
6742,0
6743,0
6744,1
6745,1
6746,1
6747,0
6748,2
6749,0
6750,0
6751,0
6752,0
6753,2
6754,1
6755,0
6756,0
6757,1
6758,2
6759,0
6760,0
6761,0
6762,0
6763,1
6764,0
6765,0
6766,0
6767,0
6768,0
6769,0
6770,2
6771,0
6772,1
6773,0
6774,1
6775,1
6776,0
6777,0
6778,2
6779,1
6780,0
6781,0
6782,0
6783,2
6784,0
6785,0
6786,0
6787,2
6788,1
6789,0
6790,0
6791,0
6792,2
6793,1
6794,2
6795,0
6796,0
6797,0
6798,0
6799,0
6800,2
6801,0
6802,0
6803,0
6804,0
6805,2
6806,2
6807,0
6808,2
6809,1
6810,1
6811,0
6812,0
6813,0
6814,3
6815,1
6816,0
6817,0
6818,0
6819,2
6820,3
6821,1
6822,0
6823,0
6824,1
6825,0
6826,0
6827,0
6828,0
6829,0
6830,2
6831,3
6832,0
6833,0
6834,0
6835,0
6836,0
6837,0
6838,0
6839,2
6840,0
6841,1
6842,0
6843,0
6844,1
6845,0
6846,0
6847,2
6848,0
6849,1
6850,0
6851,0
6852,3
6853,2
6854,1
6855,0
6856,2
6857,1
6858,0
6859,1
6860,0
6861,0
6862,0
6863,0
6864,0
6865,0
6866,0
6867,0
6868,1
6869,1
6870,0
6871,0
6872,0
6873,1
6874,2
6875,0
6876,2
6877,0
6878,0
6879,1
6880,0
6881,2
6882,2
6883,0
6884,1
6885,0
6886,0
6887,0
6888,2
6889,0
6890,0
6891,1
6892,1
6893,0
6894,0
6895,1
6896,1
6897,2
6898,0
6899,0
6900,0
6901,1
6902,0
6903,1
6904,1
6905,0
6906,0
6907,0
6908,2
6909,1
6910,0
6911,0
6912,2
6913,3
6914,0
6915,0
6916,0
6917,0
6918,0
6919,0
6920,0
6921,0
6922,0
6923,0
6924,1
6925,2
6926,0
6927,2
6928,0
6929,0
6930,1
6931,0
6932,0
6933,0
6934,0
6935,0
6936,0
6937,0
6938,0
6939,0
6940,2
6941,2
6942,0
6943,2
6944,2
6945,0
6946,0
6947,0
6948,0
6949,0
6950,1
6951,0
6952,0
6953,0
6954,0
6955,0
6956,2
6957,0
6958,0
6959,0
6960,0
6961,0
6962,1
6963,2
6964,0
6965,0
6966,0
6967,0
6968,0
6969,1
6970,0
6971,3
6972,0
6973,0
6974,0
6975,0
6976,1
6977,0
6978,1
6979,0
6980,3
6981,0
6982,0
6983,0
6984,0
6985,1
6986,0
6987,2
6988,1
6989,0
6990,0
6991,0
6992,0
6993,0
6994,1
6995,0
6996,0
6997,0
6998,1
6999,1
7000,0
7001,2
7002,2
7003,0
7004,0
7005,0
7006,1
7007,0
7008,0
7009,1
7010,0
7011,2
7012,0
7013,0
7014,0
7015,0
7016,0
7017,0
7018,2
7019,0
7020,0
7021,0
7022,1
7023,0
7024,0
7025,0
7026,2
7027,0
7028,1
7029,0
7030,0
7031,0
7032,2
7033,0
7034,1
7035,0
7036,3
7037,0
7038,0
7039,1
7040,1
7041,0
7042,1
7043,0
7044,0
7045,0
7046,2
7047,2
7048,2
7049,1
7050,0
7051,2
7052,0
7053,0
7054,0
7055,1
7056,0
7057,0
7058,0
7059,0
7060,0
7061,0
7062,1
7063,1
7064,2
7065,1
7066,0
7067,2
7068,0
7069,2
7070,0
7071,0
7072,0
7073,0
7074,1
7075,0
7076,0
7077,0
7078,0
7079,0
7080,2
7081,0
7082,0
7083,0
7084,1
7085,1
7086,0
7087,0
7088,0
7089,0
7090,1
7091,2
7092,0
7093,0
7094,2
7095,0
7096,2
7097,0
7098,0
7099,1
7100,0
7101,0
7102,0
7103,1
7104,0
7105,1
7106,0
7107,0
7108,0
7109,1
7110,0
7111,2
7112,2
7113,2
7114,0
7115,1
7116,0
7117,0
7118,2
7119,0
7120,0
7121,2
7122,1
7123,0
7124,0
7125,0
7126,0
7127,0
7128,0
7129,0
7130,0
7131,0
7132,0
7133,1
7134,0
7135,0
7136,0
7137,0
7138,0
7139,0
7140,0
7141,0
7142,0
7143,0
7144,0
7145,1
7146,2
7147,3
7148,0
7149,1
7150,0
7151,0
7152,0
7153,0
7154,0
7155,0
7156,0
7157,0
7158,0
7159,2
7160,0
7161,1
7162,0
7163,0
7164,0
7165,0
7166,0
7167,1
7168,0
7169,0
7170,0
7171,0
7172,0
7173,2
7174,0
7175,1
7176,0
7177,1
7178,0
7179,2
7180,0
7181,0
7182,0
7183,0
7184,1
7185,0
7186,1
7187,0
7188,0
7189,2
7190,0
7191,0
7192,1
7193,2
7194,0
7195,0
7196,0
7197,0
7198,0
7199,0
7200,0
7201,1
7202,0
7203,1
7204,0
7205,0
7206,2
7207,2
7208,2
7209,0
7210,2
7211,0
7212,0
7213,0
7214,0
7215,1
7216,1
7217,0
7218,1
7219,1
7220,0
7221,0
7222,2
7223,0
7224,1
7225,0
7226,1
7227,0
7228,0
7229,2
7230,0
7231,0
7232,0
7233,1
7234,0
7235,0
7236,0
7237,0
7238,2
7239,2
7240,2
7241,2
7242,0
7243,1
7244,1
7245,1
7246,0
7247,0
7248,0
7249,0
7250,0
7251,1
7252,0
7253,2
7254,0
7255,2
7256,0
7257,0
7258,0
7259,0
7260,3
7261,0
7262,1
7263,0
7264,1
7265,1
7266,0
7267,0
7268,0
7269,2
7270,0
7271,2
7272,2
7273,0
7274,3
7275,2
7276,3
7277,1
7278,0
7279,0
7280,1
7281,1
7282,0
7283,0
7284,0
7285,0
7286,0
7287,1
7288,0
7289,0
7290,2
7291,2
7292,0
7293,0
7294,2
7295,0
7296,0
7297,0
7298,0
7299,0
7300,1
7301,2
7302,0
7303,0
7304,0
7305,0
7306,0
7307,0
7308,1
7309,0
7310,0
7311,0
7312,1
7313,0
7314,0
7315,0
7316,0
7317,2
7318,0
7319,1
7320,2
7321,0
7322,0
7323,0
7324,1
7325,0
7326,0
7327,0
7328,0
7329,0
7330,3
7331,0
7332,0
7333,1
7334,0
7335,0
7336,0
7337,0
7338,0
7339,0
7340,2
7341,0
7342,0
7343,0
7344,1
7345,1
7346,0
7347,0
7348,2
7349,0
7350,2
7351,0
7352,0
7353,0
7354,0
7355,2
7356,1
7357,3
7358,1
7359,0
7360,0
7361,0
7362,3
7363,0
7364,2
7365,0
7366,2
7367,0
7368,0
7369,1
7370,0
7371,0
7372,0
7373,0
7374,1
7375,0
7376,1
7377,0
7378,0
7379,0
7380,1
7381,1
7382,1
7383,0
7384,0
7385,0
7386,1
7387,0
7388,0
7389,0
7390,0
7391,0
7392,3
7393,2
7394,1
7395,1
7396,0
7397,1
7398,0
7399,2
7400,2
7401,0
7402,3
7403,0
7404,1
7405,0
7406,0
7407,0
7408,0
7409,0
7410,0
7411,2
7412,0
7413,2
7414,0
7415,0
7416,2
7417,1
7418,0
7419,0
7420,0
7421,0
7422,1
7423,0
7424,0
7425,2
7426,0
7427,0
7428,0
7429,1
7430,0
7431,1
7432,0
7433,2
7434,0
7435,2
7436,1
7437,0
7438,0
7439,1
7440,1
7441,0
7442,0
7443,1
7444,2
7445,0
7446,1
7447,0
7448,2
7449,0
7450,0
7451,1
7452,0
7453,0
7454,0
7455,0
7456,0
7457,0
7458,0
7459,0
7460,2
7461,2
7462,0
7463,0
7464,0
7465,0
7466,1
7467,0
7468,1
7469,0
7470,1
7471,3
7472,0
7473,0
7474,1
7475,0
7476,0
7477,2
7478,0
7479,0
7480,1
7481,0
7482,0
7483,0
7484,0
7485,0
7486,0
7487,1
7488,1
7489,1
7490,0
7491,0
7492,0
7493,2
7494,1
7495,1
7496,0
7497,0
7498,1
7499,0
7500,0
7501,0
7502,0
7503,2
7504,1
7505,1
7506,0
7507,3
7508,0
7509,0
7510,2
7511,1
7512,0
7513,0
7514,0
7515,0
7516,1
7517,0
7518,0
7519,2
7520,0
7521,1
7522,0
7523,0
7524,2
7525,0
7526,2
7527,0
7528,0
7529,2
7530,1
7531,0
7532,0
7533,0
7534,0
7535,0
7536,0
7537,0
7538,2
7539,3
7540,0
7541,2
7542,3
7543,0
7544,0
7545,0
7546,1
7547,0
7548,0
7549,0
7550,0
7551,1
7552,2
7553,0
7554,1
7555,0
7556,0
7557,0
7558,0
7559,1
7560,0
7561,3
7562,2
7563,0
7564,0
7565,0
7566,0
7567,0
7568,2
7569,2
7570,2
7571,3
7572,2
7573,1
7574,0
7575,3
7576,1
7577,0
7578,0
7579,2
7580,0
7581,0
7582,2
7583,0
7584,0
7585,1
7586,0
7587,0
7588,0
7589,1
7590,0
7591,1
7592,0
7593,0
7594,0
7595,0
7596,2
7597,0
7598,2
7599,1
7600,0
7601,1
7602,0
7603,0
7604,1
7605,1
7606,0
7607,0
7608,0
7609,1
7610,0
7611,1
7612,1
7613,1
7614,0
7615,0
7616,2
7617,1
7618,0
7619,2
7620,0
7621,0
7622,0
7623,0
7624,2
7625,0
7626,2
7627,2
7628,0
7629,0
7630,0
7631,0
7632,0
7633,2
7634,0
7635,1
7636,2
7637,1
7638,0
7639,2
7640,0
7641,0
7642,0
7643,0
7644,3
7645,0
7646,0
7647,1
7648,0
7649,0
7650,2
7651,0
7652,1
7653,1
7654,1
7655,0
7656,1
7657,0
7658,0
7659,0
7660,0
7661,0
7662,1
7663,0
7664,0
7665,0
7666,0
7667,1
7668,0
7669,2
7670,0
7671,0
7672,0
7673,0
7674,1
7675,0
7676,1
7677,0
7678,0
7679,0
7680,0
7681,2
7682,2
7683,0
7684,2
7685,0
7686,0
7687,0
7688,2
7689,0
7690,1
7691,2
7692,1
7693,1
7694,0
7695,1
7696,0
7697,0
7698,1
7699,0
7700,0
7701,0
7702,0
7703,1
7704,0
7705,1
7706,1
7707,0
7708,1
7709,2
7710,0
7711,0
7712,2
7713,0
7714,0
7715,0
7716,0
7717,3
7718,0
7719,0
7720,3
7721,2
7722,0
7723,0
7724,0
7725,1
7726,1
7727,1
7728,2
7729,0
7730,0
7731,0
7732,2
7733,1
7734,0
7735,0
7736,0
7737,1
7738,0
7739,1
7740,1
7741,0
7742,1
7743,0
7744,0
7745,2
7746,1
7747,0
7748,0
7749,0
7750,1
7751,1
7752,0
7753,0
7754,0
7755,0
7756,1
7757,0
7758,1
7759,1
7760,0
7761,1
7762,0
7763,1
7764,0
7765,1
7766,0
7767,0
7768,0
7769,0
7770,3
7771,0
7772,0
7773,1
7774,1
7775,3
7776,0
7777,0
7778,0
7779,0
7780,1
7781,0
7782,0
7783,0
7784,0
7785,3
7786,3
7787,2
7788,2
7789,1
7790,0
7791,0
7792,0
7793,0
7794,0
7795,0
7796,1
7797,1
7798,2
7799,0
7800,1
7801,2
7802,0
7803,3
7804,1
7805,0
7806,2
7807,0
7808,0
7809,0
7810,2
7811,0
7812,2
7813,1
7814,2
7815,1
7816,0
7817,0
7818,2
7819,0
7820,0
7821,2
7822,0
7823,0
7824,1
7825,1
7826,0
7827,0
7828,0
7829,0
7830,2
7831,2
7832,1
7833,0
7834,1
7835,2
7836,0
7837,2
7838,0
7839,0
7840,0
7841,0
7842,0
7843,0
7844,1
7845,0
7846,0
7847,0
